,Product,Date,Category,Brand,Color,Availability,Volume
10325,لپ تاپ ایسوس مدل TUF Dash F15 FX517ZC-BB i7 12650H ظرفیت 1 ترابایت رم 32 گیگابایت 15.6 اینچ-سفید,,لپ تاپ,ایسوس,سفید,0,0
10326,لپ تاپ ایسوس مدل TUF Dash F15 FX517ZM-AD i7 12650H ظرفیت 512 گیگابایت رم 16 گیگابایت 15.6 اینچ-مشکی,,لپ تاپ,ایسوس,مشکی,0,0
10327,لپ تاپ ایسوس مدل TUF Gaming A17 FA706NF-A R5 7535HS ظرفیت 512 گیگابایت و رم 8 گیگابایت 17.3 اینچ-مشکی,,لپ تاپ,ایسوس,مشکی,1,0
10328,لپ تاپ ایسوس مدل TUF Gaming F15 FX506HE-E i7 11800H ظرفیت 512 گیگابایت رم 16 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,1,0
10329,لپ تاپ ایسوس مدل TUF Gaming F15 FX506HE-E i7 11800H ظرفیت 512 گیگابایت رم 16 گیگابایت 15.6 اینچ-مشکی,1403-03-01,لپ تاپ,ایسوس,مشکی,0,1
10330,لپ تاپ ایسوس مدل TUF Gaming F15 FX506HE-EB i7 11800H ظرفیت 512 گیگابایت رم 24 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,1,0
10331,لپ تاپ ایسوس مدل TUF Gaming F15 FX506HF-AA i5 11400H ظرفیت 512 گیگا بایت و رم 16 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10332,لپ تاپ ایسوس مدل TUF Gaming F15 FX506LHB-A ظرفیت 512 گیگابایت و رم 8 گیگابایت 15.6 اینچ-مشکی,,لپ تاپ,ایسوس,مشکی,0,0
10333,لپ تاپ ایسوس مدل TUF Gaming F15 FX507VV4-BD I9 13900H ظرفیت 1 ترابایت و رم 16 گیگابایت 15.6 اینچ-خاکستری,1403-01-04,لپ تاپ,ایسوس,خاکستری,0,1
10334,لپ تاپ ایسوس مدل TUF Gaming F15 FX507VV4-BD I9 13900H ظرفیت 1 ترابایت و رم 16 گیگابایت 15.6 اینچ-خاکستری,1403-01-18,لپ تاپ,ایسوس,خاکستری,0,1
10335,لپ تاپ ایسوس مدل TUF Gaming F17 FX707ZR-AC i7 12700H ظرفیت 1 ترابایت و رم 16 گیگابایت 17.3 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10336,لپ تاپ ایسوس مدل Vivobook 15 A1504VA i5-1335U ظرفیت 1 ترابایت رم 40 گیگابایت 15.6 اینچ-نقره ای,1403-05-08,لپ تاپ,ایسوس,نقره ای,1,1
10337,لپ تاپ ایسوس مدل Vivobook 15 F1504VA i3-1315U ظرفیت 512 گیگابایت رم 24 گیگابایت 15.6 اینچ-آبی,,لپ تاپ,ایسوس,آبی,1,0
10338,لپ تاپ ایسوس مدل VivoBook 15 F1504VA-C i5 1335U ظرفیت 512 گیگابایت و رم 8 گیگابایت 15.6 اینچ-نقره ای,,لپ تاپ,ایسوس,نقره ای,0,0
10339,لپ تاپ ایسوس مدل VivoBook 15 X1502ZA-AD i3 1215U ظرفیت 512 گیگابایت و رم 8 گیگابایت 15.6 اینچ-نقره ای,,لپ تاپ,ایسوس,نقره ای,1,0
10340,لپ تاپ ایسوس مدل VivoBook 15 X1502ZA-AF i3 1215U ظرفیت 256 گیگابایت و رم 12 گیگابایت 15.6 اینچ-نقره ای,1403-04-20,لپ تاپ,ایسوس,نقره ای,1,1
10341,لپ تاپ ایسوس مدل VivoBook 15 X1502ZA-AF i3 1215U ظرفیت 256 گیگابایت و رم 12 گیگابایت 15.6 اینچ-نقره ای,1403-05-29,لپ تاپ,ایسوس,نقره ای,1,1
10342,لپ تاپ ایسوس مدل VivoBook 15 X1504VA-CC i7 1355U ظرفیت 512 گیگابایت و رم 16 گیگابایت 15.6 اینچ-نقره ای,,لپ تاپ,ایسوس,نقره ای,0,0
10343,لپ تاپ ایسوس مدل VivoBook 16 R1605ZA-B i5 1235U ظرفیت 512 گیگابایت و رم 16 گیگابایت 16 اینچ-نقره ای,1403-03-04,لپ تاپ,ایسوس,نقره ای,0,1
10344,لپ تاپ ایسوس مدل VivoBook Pro 15 K3500PC-AB i7 11370H  ظرفیت 512 گیگابایت و رم 16 گیگابایت 15.6 اینچ-آبی,,لپ تاپ,ایسوس,آبی,0,0
10345,لپ تاپ ایسوس مدل VivoBook R427FA-AB i3 10110U ظرفیت 1TB+ 256 گیگابایت رم 8 گیگابایت 14 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10346,لپ تاپ ایسوس مدل VivoBook R565EA-AV i3 1115G4 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10347,لپ تاپ ایسوس مدل Vivobook X1500EA i3 1115G4 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.6 اینچ-نقره ای,,لپ تاپ,ایسوس,نقره ای,0,0
10348,لپ تاپ ایسوس مدل X515EA-C  i3 1115G4  ظرفیت 256 گیگابایت رم 8 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10349,لپ تاپ ایسوس مدل ZenBook 14 OLED UX3402ZA-A i7 1260P ظرفیت 1 ترابایت و رم 16 گیگابایت 14 اینچ-نقره ای,,لپ تاپ,ایسوس,نقره ای,0,0
10350,لپ تاپ ایسوس مدل ZenBook UX325EA-KG779 i5 1135G7 ظرفیت 512گیگابایت رم 8 گیگابایت 13.3 اینچ-خاکستری,,لپ تاپ,ایسوس,خاکستری,0,0
10351,لپ تاپ ایسوس مدلVivobook 15X OLED M1503IA-AA R5 4600H ظرفیت 1ترابایت رم 16 گیگابایت 15.6 اینچ-آبی,,لپ تاپ,ایسوس,آبی,0,0
10352,لپ تاپ ایسوسVivobook 15 X1502ZA-F i3 1220P 12GB 512GB SSD Intel HD-نقره ای,,لپ تاپ,ایسوس,نقره ای,1,0
10353,لپ تاپ دل مدل Latitude 5430-C i7 1265U ظرفیت 512 گیگابایت و رم 16 گیگابایت 14.0 اینچ-خاکستری,,لپ تاپ,دل,خاکستری,0,0
10354,لپ تاپ لنوو Legion 5 i7-14650HX 32GB 1TB SSD-6G 4050-آبی,,لپ تاپ,لنوو,آبی,1,0
10355,لپ تاپ لنوو مدل IdeaPad 3 2021-A i5 1155G7 ظرفیت 1 ترابایت رم 8 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,لنوو,خاکستری,0,0
10356,لپ تاپ لنوو مدل Ideapad 3 Core i51135G7 FHD MX350ظرفیت 1 ترابایت رم 8 گیگابایت 15.6 اینچ-آبی,,لپ تاپ,لنوو,آبی,0,0
10357,لپ تاپ لنوو مدل IdeaPad 3- i5 1155G7 ظرفیت 1 ترابایت رم 8 گیگابایت 15.6 اینچ-خاکستری,,لپ تاپ,لنوو,خاکستری,0,0
10358,لپ تاپ لنوو مدل IdeaPad 3-FAB i3 1115G4 ظرفیت 512 گیگابایت رم 12 گیگابایت 15.6 اینچ (همراه با ویندوز نصب شده)-خاکستری,,لپ تاپ,لنوو,خاکستری,0,0
10359,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-23,گوشی موبایل ,سامسونگ,مشکی,0,2
10360,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-08,گوشی موبایل ,سامسونگ,مشکی,0,1
10361,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-02-04,گوشی موبایل ,سامسونگ,مشکی,0,2
10362,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-23,گوشی موبایل ,سامسونگ,مشکی,0,1
10363,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-23,گوشی موبایل ,سامسونگ,مشکی,0,1
10364,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-23,گوشی موبایل ,سامسونگ,مشکی,0,1
10365,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-12,گوشی موبایل ,سامسونگ,مشکی,0,1
10366,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-20,گوشی موبایل ,سامسونگ,مشکی,0,1
10367,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-07,گوشی موبایل ,سامسونگ,مشکی,0,1
10368,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-01,گوشی موبایل ,سامسونگ,مشکی,0,1
10369,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-01,گوشی موبایل ,سامسونگ,مشکی,0,1
10370,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-27,گوشی موبایل ,سامسونگ,مشکی,0,1
10371,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-28,گوشی موبایل ,سامسونگ,مشکی,0,1
10372,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-28,گوشی موبایل ,سامسونگ,مشکی,0,1
10373,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-15,گوشی موبایل ,سامسونگ,مشکی,0,1
10374,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-29,گوشی موبایل ,سامسونگ,مشکی,0,1
10375,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-01,گوشی موبایل ,سامسونگ,مشکی,0,2
10376,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-30,گوشی موبایل ,سامسونگ,مشکی,0,1
10377,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-04-31,گوشی موبایل ,سامسونگ,مشکی,0,3
10378,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-20,گوشی موبایل ,سامسونگ,مشکی,0,1
10379,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-05,گوشی موبایل ,سامسونگ,مشکی,0,1
10380,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-06,گوشی موبایل ,سامسونگ,مشکی,0,1
10381,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-05,گوشی موبایل ,سامسونگ,مشکی,0,1
10382,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-06,گوشی موبایل ,سامسونگ,مشکی,0,1
10383,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-04,گوشی موبایل ,سامسونگ,مشکی,0,1
10384,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-01-01,گوشی موبایل ,سامسونگ,مشکی,0,1
10385,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-04,گوشی موبایل ,سامسونگ,مشکی,0,1
10386,گوشی موبایل سامسونگ مدل Galaxy A05s ظرفیت 64 گیگابایت و رم 4 گیگابایت-مشکی,1403-05-04,گوشی موبایل ,سامسونگ,مشکی,0,1
10387,گوشی موبایل نوکیا مدل 130 فارسی FA دو سیم کارت 2017 - ویتنام-خاکستری,1403-01-22,گوشی موبایل ,نوکیا,خاکستری,0,1
10388,گوشی موبایل نوکیا مدل 130 فارسی FA دو سیم کارت 2017 - ویتنام-خاکستری,1403-01-20,گوشی موبایل ,نوکیا,خاکستری,0,3
10389,گوشی موبایل نوکیا مدل 130 فارسی FA دو سیم کارت 2017 - ویتنام-خاکستری,1403-01-07,گوشی موبایل ,نوکیا,خاکستری,0,1
10390,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-02,گوشی موبایل ,نوکیا,مشکی,0,1
10391,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-05-17,گوشی موبایل ,نوکیا,مشکی,0,1
10392,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-05-10,گوشی موبایل ,نوکیا,مشکی,0,1
10393,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-01-15,گوشی موبایل ,نوکیا,مشکی,0,1
10394,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-04,گوشی موبایل ,نوکیا,مشکی,0,2
10395,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-04,گوشی موبایل ,نوکیا,مشکی,0,1
10396,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-05,گوشی موبایل ,نوکیا,مشکی,0,1
10397,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-03-26,گوشی موبایل ,نوکیا,مشکی,0,1
10398,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-01-25,گوشی موبایل ,نوکیا,مشکی,0,2
10399,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-27,گوشی موبایل ,نوکیا,مشکی,0,3
10400,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-03-02,گوشی موبایل ,نوکیا,مشکی,0,3
10401,گوشی موبایل نوکیا مدل 210 دو سیم‌ کارت با زبان فارسی رسمی ( FA )-مشکی,1403-02-16,گوشی موبایل ,نوکیا,مشکی,0,1
10402,گوشی موبایل سامسونگ مدل Galaxy M12 دو سیم‌کارت ظرفیت 64 گیگابایت و رم 4 گیگابایتSM-M127-مشکی,,گوشی موبایل ,سامسونگ,مشکی,0,0
10403,گوشی موبایل سامسونگ مدل Galaxy M13 با رم 6 گیگابایت و حافظه داخلی 128 گیگابایت-قهوه ای,,گوشی موبایل ,سامسونگ,قهوه ای,0,0
10404,گوشی موبایل سامسونگ مدل Galaxy M52 5G ظرفیت 128 گیگابایت و رم 8 گیگابایت-سفید,,گوشی موبایل ,سامسونگ,سفید,0,0
10405,گوشی موبایل سامسونگ مدل Galaxy M52 5G ظرفیت 128 گیگابایت و رم 8 گیگابایت-مشکی,,گوشی موبایل ,سامسونگ,مشکی,0,0
10406,گوشی موبایل سامسونگ مدل Galaxy Note 20 Ultra 5G ظرفیت 256 گیگابایت و رم 12 گیگابایت-طلایی,,گوشی موبایل ,سامسونگ,طلایی,0,0
10407,گوشی موبایل سامسونگ مدل Galaxy S20 FE دو سیم کارت با ظرفیت 128 گیگابایت و رم 8 گیگابایت-آبی,,گوشی موبایل ,سامسونگ,آبی,0,0
10408,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت-بنفش,,گوشی موبایل ,سامسونگ,بنفش,0,0
10409,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت-سفید,,گوشی موبایل ,سامسونگ,سفید,0,0
10410,گوشی موبایل سامسونگ مدل Galaxy S22 Plus 5G ظرفیت 256 گیگابایت و رم 8 گیگابایت-سفید,,گوشی موبایل ,سامسونگ,سفید,0,0
10411,گوشی موبایل سامسونگ مدل Galaxy S22 Plus 5G ظرفیت 256 گیگابایت و رم 8 گیگابایت-صورتی,,گوشی موبایل ,سامسونگ,صورتی,0,0
10412,گوشی موبایل سامسونگ مدل Galaxy S22 Plus 5G ظرفیت 256 گیگابایت و رم 8 گیگابایت-مشکی,,گوشی موبایل ,سامسونگ,مشکی,0,0
